id,name,rubys,imageURL,affiliateURL,bust,cup,waist,hip,height,birthday,blood_type,hobby,prefectures
1026934,葵,あおい,http://pics.dmm.co.jp/mono/actjpgs/aoi7.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1026934%2F&af_id=avzeus-999&ch=api,92,H,58,88,160,1994-12-03,NoData,NoData,NoData
1061549,本田さとみ,ほんださとみ,http://pics.dmm.co.jp/mono/actjpgs/honda_satomi3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061549%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
27848,シェリー（Shelly、藤井シェリー）（しぇりー）,しぇりー（ふじいしぇりー）（しぇりー）,http://pics.dmm.co.jp/mono/actjpgs/syerii02.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D27848%2F&af_id=avzeus-999&ch=api,86,D,58,86,158,1990-02-18,AB,映画鑑賞、編み物,東京都
1049284,楓カレン,かえでかれん,http://pics.dmm.co.jp/mono/actjpgs/kaede_karen.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1049284%2F&af_id=avzeus-999&ch=api,82,D,59,81,162,1999-08-25,NoData,散歩、料理,東京都
1057837,七瀬いおり,ななせいおり,http://pics.dmm.co.jp/mono/actjpgs/nanase_iori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1057837%2F&af_id=avzeus-999&ch=api,88,F,60,93,NoData,1993-11-23,NoData,下着集め、お酒,NoData
1015794,三浦恵理子,みうらえりこ,http://pics.dmm.co.jp/mono/actjpgs/miura_eriko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1015794%2F&af_id=avzeus-999&ch=api,88,F,63,85,162,NoData,NoData,NoData,NoData
1046474,奏ミサ,かなでみさ,http://pics.dmm.co.jp/mono/actjpgs/kanade_misa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1046474%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,A,NoData,NoData
1067504,大原理央,おおはらりお,http://pics.dmm.co.jp/mono/actjpgs/oohara_rio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1067504%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
3178,朝河蘭（清水優香）,あさかわらん（しみずゆうか）,http://pics.dmm.co.jp/mono/actjpgs/asakawa_ran.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D3178%2F&af_id=avzeus-999&ch=api,86,D,58,85,158,1980-09-04,O,映画、音楽鑑賞,神奈川県
1041064,泉水らん,いずみらん,http://pics.dmm.co.jp/mono/actjpgs/izumi_ran.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1041064%2F&af_id=avzeus-999&ch=api,86,E,58,85,170,NoData,NoData,NoData,NoData
1022288,千乃あずみ,ちのあずみ,http://pics.dmm.co.jp/mono/actjpgs/tino_azumi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1022288%2F&af_id=avzeus-999&ch=api,90,G,62,85,157,1993-08-04,A,犬と遊ぶこと、お料理,広島県
1075253,加藤ロゼ,かとうろぜ,http://pics.dmm.co.jp/mono/actjpgs/katou_roze.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075253%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1018233,本田莉子,ほんだりこ,http://pics.dmm.co.jp/mono/actjpgs/honda_riko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1018233%2F&af_id=avzeus-999&ch=api,88,F,55,86,155,1991-08-06,NoData,カメラ、お笑い観賞、映画鑑賞、散歩,NoData
1030312,加藤あやの,かとうあやの,http://pics.dmm.co.jp/mono/actjpgs/katou_ayano2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1030312%2F&af_id=avzeus-999&ch=api,86,E,59,86,162,1983-09-29,B,料理,石川県
1070303,香水じゅん,かすいじゅん,http://pics.dmm.co.jp/mono/actjpgs/kasui_zyun.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1070303%2F&af_id=avzeus-999&ch=api,82,C,55,85,157,NoData,NoData,NoData,新潟県
1054439,妃ひかり,きさきひかり,http://pics.dmm.co.jp/mono/actjpgs/kisaki_hikari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054439%2F&af_id=avzeus-999&ch=api,85,E,58,85,158,1989-05-29,B,ゲーム、健康作り、アニメ、マンガ,東京都
1069957,緑家れん,みどりやれん,http://pics.dmm.co.jp/mono/actjpgs/midoriya_ren.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069957%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1042465,川田みはる（三田杏）,かわだみはる（みたあん）,http://pics.dmm.co.jp/mono/actjpgs/mita_an.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042465%2F&af_id=avzeus-999&ch=api,84,D,59,87,166,1999-02-16,NoData,犬と遊ぶこと、料理,青森県
1051459,冬愛ことね,とうあことね,http://pics.dmm.co.jp/mono/actjpgs/toa_kotone.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1051459%2F&af_id=avzeus-999&ch=api,83,NoData,56,82,147,NoData,NoData,ダンス、着付け舞,NoData
1028704,三原ほのか,みはらほのか,http://pics.dmm.co.jp/mono/actjpgs/mihara_honoka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1028704%2F&af_id=avzeus-999&ch=api,90,G,58,85,156,1994-05-01,A,買い物、料理,埼玉県
1037794,江藤ゆい,えとうゆい,http://pics.dmm.co.jp/mono/actjpgs/etou_yui.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1037794%2F&af_id=avzeus-999&ch=api,96,H,59,86,163,NoData,NoData,NoData,NoData
1042721,香坂紗梨,こうさかさり,http://pics.dmm.co.jp/mono/actjpgs/kousaka_sari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042721%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1039678,並樹ひかり,なみきひかり,http://pics.dmm.co.jp/mono/actjpgs/namiki_hikari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1039678%2F&af_id=avzeus-999&ch=api,93,G,56,89,157,NoData,NoData,NoData,NoData
1013663,北川美緒,きたがわみお,http://pics.dmm.co.jp/mono/actjpgs/kitagawa_mio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1013663%2F&af_id=avzeus-999&ch=api,84,D,58,86,166,NoData,NoData,NoData,NoData
1069257,伊東める,いとうめる,http://pics.dmm.co.jp/mono/actjpgs/itou_meru.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069257%2F&af_id=avzeus-999&ch=api,84,E,62,90,163,2000-10-10,NoData,NoData,NoData
1075829,恋渕ももな,こいぶちももな,http://pics.dmm.co.jp/mono/actjpgs/koibuti_momona.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075829%2F&af_id=avzeus-999&ch=api,103,M,65,92,161,NoData,NoData,NoData,NoData
1025776,東凛,あずまりん,http://pics.dmm.co.jp/mono/actjpgs/azuma_rin.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1025776%2F&af_id=avzeus-999&ch=api,85,NoData,55,86,162,1986-07-21,O,ダンス、うた、妄想、紅茶、ぬか漬け,NoData
1054680,流田みな実,ながたみなみ,http://pics.dmm.co.jp/mono/actjpgs/nagata_minami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054680%2F&af_id=avzeus-999&ch=api,91,F,61,89,NoData,1987-03-07,NoData,NoData,NoData
1028195,谷原希美,たにはらのぞみ,http://pics.dmm.co.jp/mono/actjpgs/tanihara_nozomi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1028195%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1071049,冨安れおな,とみやすれおな,http://pics.dmm.co.jp/mono/actjpgs/tomiyasu_reona.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071049%2F&af_id=avzeus-999&ch=api,92,G,58,89,NoData,NoData,NoData,NoData,NoData
1019300,水野朝陽,みずのあさひ,http://pics.dmm.co.jp/mono/actjpgs/mizuno_asahi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1019300%2F&af_id=avzeus-999&ch=api,90,G,58,96,165,1990-11-12,NoData,料理、サイクリング、バスケ、弓道、水泳,NoData
24099,樹花凜（七咲楓花）,いつきかりん（ななさきふうか）,http://pics.dmm.co.jp/mono/actjpgs/nanasaki_huuka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D24099%2F&af_id=avzeus-999&ch=api,83,C,59,85,153,1988-07-15,A,お散歩,埼玉県
1042314,泉りおん,いずみりおん,http://pics.dmm.co.jp/mono/actjpgs/izumi_rion.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042314%2F&af_id=avzeus-999&ch=api,80,A,52,89,152,1998-07-27,O,お笑い、ピアノ,栃木県
1054163,朝倉凪,あさくらなぎ,http://pics.dmm.co.jp/mono/actjpgs/asakura_nagi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054163%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1058255,朝比奈なつ,あさひななつ,http://pics.dmm.co.jp/mono/actjpgs/asahina_natu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1058255%2F&af_id=avzeus-999&ch=api,80,A,58,88,NoData,2001-09-18,NoData,NoData,NoData
1052094,永瀬ゆい,ながせゆい,http://pics.dmm.co.jp/mono/actjpgs/nagase_yui2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1052094%2F&af_id=avzeus-999&ch=api,77,A,54,85,150,1999-10-15,NoData,NoData,NoData
1047127,咲々原リン,ささはらりん,http://pics.dmm.co.jp/mono/actjpgs/sasahara_rin.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1047127%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1077072,多田有花,ただゆうか,http://pics.dmm.co.jp/mono/actjpgs/tada_yuuka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077072%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1001148,秋山祥子,あきやましょうこ,http://pics.dmm.co.jp/mono/actjpgs/akiyama_syouko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1001148%2F&af_id=avzeus-999&ch=api,88,E,58,83,157,1989-11-22,O,映画鑑賞、フラワーアレンジメント、ダーツ,神奈川県
29923,希美まゆ,のぞみまゆ,http://pics.dmm.co.jp/mono/actjpgs/nozomi_mayu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D29923%2F&af_id=avzeus-999&ch=api,84,NoData,60,85,153,1989-10-05,A,スノボ、料理,東京都
1020522,愛須心亜,あいすここあ,http://pics.dmm.co.jp/mono/actjpgs/aisu_kokoa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1020522%2F&af_id=avzeus-999&ch=api,88,E,58,88,146,1995-03-15,O,百人一首,山形県
6644,吉沢明歩,よしざわあきほ,http://pics.dmm.co.jp/mono/actjpgs/yosizawa_akiho.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D6644%2F&af_id=avzeus-999&ch=api,86,E,58,86,161,1984-03-03,A,美術館めぐり、料理、テニス,東京都
1017395,神波多一花,かみはたいちか,http://pics.dmm.co.jp/mono/actjpgs/kamihata_itika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1017395%2F&af_id=avzeus-999&ch=api,84,C,60,88,172,NoData,NoData,NoData,NoData
1075675,末広純,すえひろじゅん,http://pics.dmm.co.jp/mono/actjpgs/suehiro_zyun.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075675%2F&af_id=avzeus-999&ch=api,82,D,60,86,154,NoData,NoData,NoData,NoData
1020002,辻本杏,つじもとあん,http://pics.dmm.co.jp/mono/actjpgs/tuzimoto_an.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1020002%2F&af_id=avzeus-999&ch=api,82,C,57,80,155,1993-12-13,NoData,お菓子作り、読書、アニメ鑑賞、卵焼き、服作り,栃木県
1053858,小園梨央,こぞのりお,http://pics.dmm.co.jp/mono/actjpgs/kozono_rio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053858%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
23120,ERIKA（モカ、MOKA）,えりか（もか）,http://pics.dmm.co.jp/mono/actjpgs/erika2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D23120%2F&af_id=avzeus-999&ch=api,92,G,60,86,160,1988-07-07,A,カラオケ,東京都
1077071,未歩なな,みほなな,http://pics.dmm.co.jp/mono/actjpgs/miho_nana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077071%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1024996,水原さな,みずはらさな,http://pics.dmm.co.jp/mono/actjpgs/mizuhara_sana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1024996%2F&af_id=avzeus-999&ch=api,86,C,62,85,153,1985-09-08,A,裁縫、料理,千葉県
1045186,成田りな,なりたりな,http://pics.dmm.co.jp/mono/actjpgs/narita_rina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1045186%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1032093,清塚那奈,きよづかなな,http://pics.dmm.co.jp/mono/actjpgs/kiyoduka_nana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1032093%2F&af_id=avzeus-999&ch=api,100,H,66,101,155,NoData,NoData,NoData,NoData
1069634,愛弓りょう,あゆみりょう,http://pics.dmm.co.jp/mono/actjpgs/ayumi_ryou.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069634%2F&af_id=avzeus-999&ch=api,90,G,58,85,NoData,NoData,NoData,NoData,NoData
1051683,筧ジュン,かけいじゅん,http://pics.dmm.co.jp/mono/actjpgs/kakei_jun.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1051683%2F&af_id=avzeus-999&ch=api,104,J,59,89,165,1997-10-20,NoData,プラネタリウム鑑賞、笑顔,NoData
1017267,本田岬,ほんだみさき,http://pics.dmm.co.jp/mono/actjpgs/honda_misaki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1017267%2F&af_id=avzeus-999&ch=api,85,E,57,85,NoData,NoData,NoData,ドライブ,北海道
30130,大槻ひびき,おおつきひびき,http://pics.dmm.co.jp/mono/actjpgs/ootuki_hibiki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D30130%2F&af_id=avzeus-999&ch=api,88,D,57,85,158,1988-02-21,A,買い物、お菓子作り,北海道
1051800,赤瀬尚子,あかせしょうこ,http://pics.dmm.co.jp/mono/actjpgs/akase_syouko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1051800%2F&af_id=avzeus-999&ch=api,93,F,60,90,161,1990-03-15,NoData,NoData,NoData
1036506,白石りん,しらいしりん,http://pics.dmm.co.jp/mono/actjpgs/siraisi_rin.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1036506%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1040005,水原乃亜,みずはらのあ,http://pics.dmm.co.jp/mono/actjpgs/mizuhara_noa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1040005%2F&af_id=avzeus-999&ch=api,88,E,59,86,163,NoData,NoData,柔軟体操,NoData
1040694,まなかかな,まなかかな,http://pics.dmm.co.jp/mono/actjpgs/manaka_kana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1040694%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1040910,宮村ななこ,みやむらななこ,http://pics.dmm.co.jp/mono/actjpgs/miyamura_nanako.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1040910%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1072206,小花のん,おはなのん,http://pics.dmm.co.jp/mono/actjpgs/ohana_non.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072206%2F&af_id=avzeus-999&ch=api,86,F,60,88,157,2001-06-28,NoData,クラシック音楽鑑賞、歌うこと、クラシックバレエ,NoData
24595,澤村レイコ（高坂保奈美、高坂ますみ）,さわむられいこ（たかさかほなみ、たかさかますみ）,http://pics.dmm.co.jp/mono/actjpgs/takasaka_honami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D24595%2F&af_id=avzeus-999&ch=api,87,D,59,87,170,1974-11-24,A,スポーツ観戦,東京都
1019890,湊莉久,みなとりく,http://pics.dmm.co.jp/mono/actjpgs/minato_riku.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1019890%2F&af_id=avzeus-999&ch=api,82,D,58,88,160,1993-08-01,O,麻雀、マンガ、ゲーム、そうじ,神奈川県
1048033,茜はるか,あかねはるか,http://pics.dmm.co.jp/mono/actjpgs/akane_haruka2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1048033%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1042929,小倉由菜,おぐらゆな,http://pics.dmm.co.jp/mono/actjpgs/ogura_yuna.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042929%2F&af_id=avzeus-999&ch=api,83,D,58,85,155,1998-11-05,NoData,ドライブ、韓国料理、映画鑑賞、旅行、写真,神奈川県
1047685,織笠るみ,おりかさるみ,http://pics.dmm.co.jp/mono/actjpgs/orikasa_rumi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1047685%2F&af_id=avzeus-999&ch=api,86,NoData,58,88,NoData,NoData,NoData,NoData,NoData
1048873,泡沫ゆうき,うたかたゆうき,http://pics.dmm.co.jp/mono/actjpgs/utakata_yuuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1048873%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1034388,藤咲エレン,ふじさきえれん,http://pics.dmm.co.jp/mono/actjpgs/huzisaki_eren.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1034388%2F&af_id=avzeus-999&ch=api,98,I,57,86,NoData,1997-12-22,NoData,NoData,NoData
1017431,七海ひさ代,ななみひさよ,http://pics.dmm.co.jp/mono/actjpgs/nanami_hisayo.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1017431%2F&af_id=avzeus-999&ch=api,87,D,57,89,157,NoData,B,NoData,福岡県
